PaymentData(id=3, limitBalance=90000, sex=2, education=2, marriage=2, age=34, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=29239, bill2=14027, bill3=13559, bill4=14331, bill5=14948, bill6=15549, payv1=1518, payv2=1500, payv3=1000, payv4=1000, payv5=1000, payv6=5000, defaultPaymentNextMonth=0)PaymentData(id=4, limitBalance=50000, sex=2, education=2, marriage=1, age=37, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=46990, bill2=48233, bill3=49291, bill4=28314, bill5=28959, bill6=29547, payv1=2000, payv2=2019, payv3=1200, payv4=1100, payv5=1069, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=5, limitBalance=50000, sex=1, education=2, marriage=1, age=57, pay0=-1, pay2=0, pay3=-1, pay4=0, pay5=0, pay6=0, bill1=8617, bill2=5670, bill3=35835, bill4=20940, bill5=19146, bill6=19131, payv1=2000, payv2=36681, payv3=10000, payv4=9000, payv5=689, payv6=679, defaultPaymentNextMonth=0)
PaymentData(id=171, limitBalance=270000, sex=1, education=2, marriage=2, age=37, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=37695, bill2=33397, bill3=30534, bill4=27598, bill5=26344, bill6=24641, payv1=5000, payv2=2000, payv3=3000, payv4=4000, payv5=3000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=179, limitBalance=20000, sex=2, education=2, marriage=2, age=22, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=16001, bill2=12622, bill3=13221, bill4=13130, bill5=14034, bill6=14906, payv1=1212, payv2=1201, payv3=500, payv4=1500, payv5=1500, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=182, limitBalance=80000, sex=2, education=3, marriage=2, age=35, pay0=0, pay2=-1, pay3=0, pay4=0, pay5=0, pay6=0, bill1=49608, bill2=12412, bill3=14873, bill4=17364, bill5=17770, bill6=17460, payv1=12500, payv2=6500, payv3=3000, payv4=2000, payv5=3000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=183, limitBalance=500000, sex=2, education=1, marriage=1, age=47, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=56422, bill2=110616, bill3=110340, bill4=122967, bill5=108834, bill6=70064, payv1=70010, payv2=30357, payv3=30000, payv4=20000, payv5=52183, payv6=20000, defaultPaymentNextMonth=0)
PaymentData(id=184, limitBalance=60000, sex=2, education=2, marriage=1, age=24, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=58024, bill2=57891, bill3=48839, bill4=18971, bill5=19323, bill6=19395, payv1=2500, payv2=1600, payv3=3000, payv4=1000, payv5=737, payv6=2000, defaultPaymentNextMonth=1)
PaymentData(id=187, limitBalance=360000, sex=2, education=1, marriage=2, age=32, pay0=1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=2616, bill2=57077, bill3=5287, bill4=68445, bill5=13881, bill6=16240, payv1=57087, payv2=5295, payv3=68454, payv4=13889, payv5=16250, payv6=38313, defaultPaymentNextMonth=0)
PaymentData(id=191, limitBalance=310000, sex=1, education=1, marriage=2, age=32, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=59901, bill2=62147, bill3=62102, bill4=65875, bill5=60387, bill6=43328, payv1=10020, payv2=6031, payv3=10057, payv4=5028, payv5=5060, payv6=4223, defaultPaymentNextMonth=0)
PaymentData(id=198, limitBalance=20000, sex=2, education=1, marriage=2, age=22, pay0=0, pay2=0, pay3=0, pay4=0, pay5=-1, pay6=0, bill1=18553, bill2=19446, bill3=19065, bill4=8332, bill5=18868, bill6=19247, payv1=1500, payv2=1032, payv3=541, payv4=20000, payv5=693, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=199, limitBalance=500000, sex=2, education=1, marriage=1, age=34, pay0=-2, pay2=-2, pay3=-2, pay4=-1, pay5=-1, pay6=-1, bill1=412, bill2=138, bill3=2299, bill4=1251, bill5=1206, bill6=1151, payv1=138, payv2=2299, payv3=1251, payv4=1206, payv5=1151, payv6=15816, defaultPaymentNextMonth=0)
PaymentData(id=203, limitBalance=140000, sex=2, education=1, marriage=2, age=26, pay0=-1, pay2=0, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=13424, bill2=18000, bill3=13001, bill4=5818, bill5=13506, bill6=487, payv1=10000, payv2=13001, payv3=5841, payv4=13506, payv5=487, payv6=7004, defaultPaymentNextMonth=0)
PaymentData(id=204, limitBalance=120000, sex=1, education=2, marriage=2, age=26, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=107314, bill2=110578, bill3=113736, bill4=116000, bill5=119131, bill6=122135, payv1=5000, payv2=5000, payv3=4152, payv4=5000, payv5=5000, payv6=5000, defaultPaymentNextMonth=0)
PaymentData(id=205, limitBalance=360000, sex=2, education=2, marriage=1, age=48, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=226430, bill2=231878, bill3=234192, bill4=190211, bill5=173557, bill6=146511, payv1=9100, payv2=7300, payv3=5800, payv4=5600, payv5=5600, payv6=4100, defaultPaymentNextMonth=0)
PaymentData(id=206, limitBalance=20000, sex=1, education=3, marriage=1, age=43, pay0=-1, pay2=-1, pay3=0, pay4=0, pay5=0, pay6=0, bill1=227, bill2=20351, bill3=20237, bill4=19339, bill5=19450, bill6=19337, payv1=22359, payv2=1305, payv3=1258, payv4=1459, payv5=3457, payv6=1700, defaultPaymentNextMonth=0)
PaymentData(id=209, limitBalance=80000, sex=2, education=2, marriage=2, age=24, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=81625, bill2=81554, bill3=79599, bill4=49552, bill5=49509, bill6=49568, payv1=3200, payv2=3000, payv3=2038, payv4=2000, payv5=1800, payv6=1800, defaultPaymentNextMonth=1)
PaymentData(id=213, limitBalance=40000, sex=2, education=3, marriage=1, age=43, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=38257, bill2=38901, bill3=38103, bill4=36207, bill5=33138, bill6=31339, payv1=1700, payv2=1504, payv3=1200, payv4=1500, payv5=1500, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=218, limitBalance=80000, sex=1, education=2, marriage=2, age=36, pay0=2, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=79278, bill2=78501, bill3=78534, bill4=80016, bill5=76235, bill6=78245, payv1=3100, payv2=3500, payv3=3400, payv4=3000, payv5=3500, payv6=3000, defaultPaymentNextMonth=0)
PaymentData(id=219, limitBalance=110000, sex=2, education=3, marriage=0, age=31, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=89989, bill2=84229, bill3=79288, bill4=73315, bill5=63818, bill6=63208, payv1=4000, payv2=5000, payv3=3000, payv4=3000, payv5=3000, payv6=8954, defaultPaymentNextMonth=0)
PaymentData(id=222, limitBalance=330000, sex=2, education=3, marriage=2, age=45, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=335196, bill2=334954, bill3=335527, bill4=333860, bill5=335760, bill6=330121, payv1=12388, payv2=12378, payv3=12116, payv4=12450, payv5=12213, payv6=11678, defaultPaymentNextMonth=0)
PaymentData(id=223, limitBalance=300000, sex=2, education=2, marriage=2, age=35, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=291619, bill2=297268, bill3=205629, bill4=215827, bill5=208464, bill6=212508, payv1=12019, payv2=9006, payv3=17000, payv4=12000, payv5=9557, payv6=15000, defaultPaymentNextMonth=0)
PaymentData(id=224, limitBalance=320000, sex=2, education=2, marriage=2, age=33, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=91653, bill2=94037, bill3=108597, bill4=65913, bill5=43805, bill6=33263, payv1=10042, payv2=18832, payv3=2117, payv4=2076, payv5=5045, payv6=3754, defaultPaymentNextMonth=0)
PaymentData(id=226, limitBalance=170000, sex=2, education=1, marriage=2, age=28, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=130370, bill2=131199, bill3=128900, bill4=125514, bill5=127280, bill6=128839, payv1=6530, payv2=4860, payv3=22500, payv4=4820, payv5=4877, payv6=4962, defaultPaymentNextMonth=0)
PaymentData(id=228, limitBalance=20000, sex=1, education=2, marriage=1, age=37, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=16455, bill2=16511, bill3=18902, bill4=18768, bill5=18650, bill6=19175, payv1=1609, payv2=3000, payv3=663, payv4=676, payv5=834, payv6=782, defaultPaymentNextMonth=0)
PaymentData(id=229, limitBalance=50000, sex=1, education=2, marriage=2, age=23, pay0=2, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=49758, bill2=48456, bill3=44116, bill4=21247, bill5=20066, bill6=18858, payv1=2401, payv2=2254, payv3=2004, payv4=704, payv5=707, payv6=1004, defaultPaymentNextMonth=1)
PaymentData(id=231, limitBalance=50000, sex=2, education=1, marriage=2, age=24, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=35084, bill2=35796, bill3=30937, bill4=19420, bill5=10385, bill6=1308, payv1=2090, payv2=2002, payv3=1002, payv4=238, payv5=1011, payv6=389, defaultPaymentNextMonth=0)
PaymentData(id=235, limitBalance=60000, sex=2, education=2, marriage=1, age=33, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=58203, bill2=36367, bill3=20934, bill4=20694, bill5=20175, bill6=19421, payv1=1506, payv2=1298, payv3=1000, payv4=721, payv5=811, payv6=599, defaultPaymentNextMonth=0)
PaymentData(id=236, limitBalance=80000, sex=1, education=1, marriage=2, age=35, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=7988, bill2=3977, bill3=6848, bill4=1719, bill5=1378, bill6=19942, payv1=3983, payv2=6853, payv3=1719, payv4=1378, payv5=19942, payv6=2418, defaultPaymentNextMonth=0)
PaymentData(id=237, limitBalance=150000, sex=2, education=2, marriage=2, age=27, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=127402, bill2=110050, bill3=51547, bill4=44384, bill5=36900, bill6=29497, payv1=4500, payv2=1745, payv3=1566, payv4=1208, payv5=1077, payv6=2529, defaultPaymentNextMonth=0)
PaymentData(id=239, limitBalance=240000, sex=2, education=3, marriage=1, age=50, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=234205, bill2=231669, bill3=214642, bill4=207642, bill5=210375, bill6=214694, payv1=10116, payv2=9150, payv3=8008, payv4=8000, payv5=8009, payv6=7714, defaultPaymentNextMonth=1)
PaymentData(id=240, limitBalance=140000, sex=2, education=2, marriage=3, age=41, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=19346, bill2=21708, bill3=22940, bill4=19068, bill5=16409, bill6=16383, payv1=3000, payv2=2000, payv3=2198, payv4=1000, payv5=3000, payv6=2399, defaultPaymentNextMonth=1)
PaymentData(id=242, limitBalance=50000, sex=1, education=1, marriage=2, age=39, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=47174, bill2=47974, bill3=48630, bill4=50803, bill5=30789, bill6=15874, payv1=1800, payv2=2000, payv3=3000, payv4=2000, payv5=2000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=243, limitBalance=50000, sex=2, education=2, marriage=2, age=27, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=26655, bill2=27724, bill3=28676, bill4=27990, bill5=28790, bill6=29399, payv1=1800, payv2=1750, payv3=900, payv4=1200, payv5=1200, payv6=1100, defaultPaymentNextMonth=0)
PaymentData(id=247, limitBalance=250000, sex=2, education=2, marriage=1, age=75, pay0=0, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=52874, bill2=1631, bill3=1536, bill4=1010, bill5=5572, bill6=794, payv1=1631, payv2=1536, payv3=1010, payv4=5572, payv5=794, payv6=1184, defaultPaymentNextMonth=0)
PaymentData(id=249, limitBalance=330000, sex=1, education=1, marriage=2, age=25, pay0=0, pay2=0, pay3=0, pay4=0, pay5=2, pay6=0, bill1=46140, bill2=45781, bill3=48139, bill4=51137, bill5=39450, bill6=25358, payv1=2504, payv2=4007, payv3=5056, payv4=74, payv5=1023, payv6=2566, defaultPaymentNextMonth=0)
PaymentData(id=250, limitBalance=50000, sex=1, education=3, marriage=1, age=46, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=35713, bill2=15392, bill3=16099, bill4=16418, bill5=16765, bill6=17484, payv1=1561, payv2=1268, payv3=587, payv4=611, payv5=1000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=251, limitBalance=50000, sex=2, education=2, marriage=2, age=26, pay0=1, pay2=2, pay3=2, pay4=0, pay5=0, pay6=0, bill1=50867, bill2=51486, bill3=48869, bill4=30115, bill5=29527, bill6=29998, payv1=1710, payv2=136, payv3=1206, payv4=2002, payv5=2005, payv6=3003, defaultPaymentNextMonth=0)
PaymentData(id=253, limitBalance=140000, sex=2, education=2, marriage=2, age=26, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=101551, bill2=105246, bill3=104781, bill4=105334, bill5=107699, bill6=106828, payv1=5366, payv2=5087, payv3=3605, payv4=3894, payv5=3785, payv6=3304, defaultPaymentNextMonth=1)
PaymentData(id=254, limitBalance=160000, sex=2, education=1, marriage=2, age=28, pay0=0, pay2=0, pay3=0, pay4=0, pay5=-1, pay6=0, bill1=70243, bill2=47779, bill3=28052, bill4=7222, bill5=99669, bill6=84426, payv1=7042, payv2=2000, payv3=1000, payv4=99669, payv5=12600, payv6=10000, defaultPaymentNextMonth=0)
PaymentData(id=255, limitBalance=400000, sex=2, education=2, marriage=2, age=29, pay0=-1, pay2=0, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=19532, bill2=3719, bill3=1453, bill4=4944, bill5=1896, bill6=2486, payv1=3127, payv2=1469, payv3=4968, payv4=1905, payv5=2494, payv6=862, defaultPaymentNextMonth=0)
PaymentData(id=256, limitBalance=50000, sex=1, education=2, marriage=1, age=25, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=27699, bill2=28513, bill3=29341, bill4=29928, bill5=29533, bill6=28538, payv1=1565, payv2=1393, payv3=980, payv4=994, payv5=1024, payv6=886, defaultPaymentNextMonth=0)
PaymentData(id=257, limitBalance=140000, sex=2, education=2, marriage=1, age=48, pay0=0, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=1154, bill2=1233, bill3=862, bill4=1355, bill5=1130, bill6=21361, payv1=1233, payv2=1075, payv3=1355, payv4=1130, payv5=21361, payv6=1347, defaultPaymentNextMonth=0)
PaymentData(id=260, limitBalance=220000, sex=1, education=1, marriage=1, age=48, pay0=2, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=210380, bill2=213522, bill3=201852, bill4=169115, bill5=172169, bill6=162402, payv1=10000, payv2=9020, payv3=6000, payv4=5500, payv5=6000, payv6=5500, defaultPaymentNextMonth=1)
PaymentData(id=261, limitBalance=510000, sex=2, education=1, marriage=2, age=29, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=78331, bill2=99414, bill3=107686, bill4=103776, bill5=87265, bill6=36739, payv1=40010, payv2=20094, payv3=5000, payv4=5001, payv5=25365, payv6=65000, defaultPaymentNextMonth=0)
PaymentData(id=262, limitBalance=50000, sex=1, education=2, marriage=2, age=29, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=49276, bill2=35100, bill3=32563, bill4=27823, bill5=29130, bill6=28309, payv1=1602, payv2=1400, payv3=3000, payv4=3130, payv5=1062, payv6=6318, defaultPaymentNextMonth=0)
PaymentData(id=265, limitBalance=80000, sex=2, education=1, marriage=2, age=37, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=10115, bill2=249, bill3=5986, bill4=188, bill5=1644, bill6=16872, payv1=258, payv2=5995, payv3=188, payv4=1644, payv5=16872, payv6=4000, defaultPaymentNextMonth=0)
PaymentData(id=269, limitBalance=40000, sex=2, education=1, marriage=2, age=48, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=34871, bill2=34449, bill3=33634, bill4=34586, bill5=34762, bill6=35673, payv1=1600, payv2=1600, payv3=1500, payv4=1500, payv5=1500, payv6=1500, defaultPaymentNextMonth=0)
PaymentData(id=271, limitBalance=100000, sex=1, education=3, marriage=2, age=32, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=70003, bill2=31545, bill3=20974, bill4=19713, bill5=19848, bill6=18126, payv1=2035, payv2=2004, payv3=616, payv4=2007, payv5=1009, payv6=2015, defaultPaymentNextMonth=0)
PaymentData(id=274, limitBalance=200000, sex=2, education=2, marriage=2, age=33, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=11253, bill2=12852, bill3=14024, bill4=14512, bill5=16325, bill6=11905, payv1=2000, payv2=1322, payv3=2000, payv4=2000, payv5=1200, payv6=3000, defaultPaymentNextMonth=0)
PaymentData(id=276, limitBalance=70000, sex=2, education=2, marriage=2, age=36, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=68699, bill2=69120, bill3=68376, bill4=30163, bill5=14310, bill6=15085, payv1=4483, payv2=12496, payv3=3268, payv4=3000, payv5=3000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=278, limitBalance=50000, sex=2, education=1, marriage=2, age=26, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=1156, bill2=316, bill3=316, bill4=316, bill5=316, bill6=316, payv1=316, payv2=316, payv3=316, payv4=316, payv5=316, payv6=316, defaultPaymentNextMonth=0)
PaymentData(id=279, limitBalance=50000, sex=1, education=3, marriage=1, age=33, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=50859, bill2=50462, bill3=50654, bill4=20046, bill5=20067, bill6=19703, payv1=2007, payv2=2199, payv3=691, payv4=707, payv5=703, payv6=697, defaultPaymentNextMonth=0)
PaymentData(id=280, limitBalance=250000, sex=2, education=2, marriage=1, age=31, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=103109, bill2=102594, bill3=97109, bill4=99029, bill5=100871, bill6=101299, payv1=4000, payv2=4500, payv3=5000, payv4=4000, payv5=5000, payv6=4400, defaultPaymentNextMonth=0)
PaymentData(id=282, limitBalance=270000, sex=1, education=2, marriage=1, age=44, pay0=0, pay2=0, pay3=0, pay4=0, pay5=-1, pay6=-1, bill1=127543, bill2=109189, bill3=92630, bill4=69669, bill5=44149, bill6=43414, payv1=10063, payv2=5162, payv3=10150, payv4=44299, payv5=43509, payv6=31031, defaultPaymentNextMonth=0)
PaymentData(id=283, limitBalance=180000, sex=2, education=3, marriage=2, age=30, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=163935, bill2=153152, bill3=147032, bill4=122196, bill5=103692, bill6=70204, payv1=7722, payv2=6091, payv3=3563, payv4=3605, payv5=3000, payv6=3211, defaultPaymentNextMonth=0)
PaymentData(id=284, limitBalance=100000, sex=2, education=1, marriage=2, age=28, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=53494, bill2=52656, bill3=52600, bill4=52336, bill5=55831, bill6=56265, payv1=4173, payv2=3000, payv3=2025, payv4=5000, payv5=3000, payv6=3000, defaultPaymentNextMonth=0)
PaymentData(id=285, limitBalance=230000, sex=2, education=3, marriage=1, age=32, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=195126, bill2=88743, bill3=92195, bill4=94814, bill5=98182, bill6=98457, payv1=5000, payv2=5000, payv3=5000, payv4=5000, payv5=4000, payv6=5000, defaultPaymentNextMonth=0)
PaymentData(id=286, limitBalance=210000, sex=2, education=1, marriage=1, age=46, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=110346, bill2=41986, bill3=21874, bill4=20076, bill5=16171, bill6=586, payv1=41986, payv2=21874, payv3=20076, payv4=16171, payv5=586, payv6=19777, defaultPaymentNextMonth=0)
PaymentData(id=287, limitBalance=210000, sex=1, education=1, marriage=2, age=38, pay0=2, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=60502, bill2=62804, bill3=62769, bill4=62683, bill5=63663, bill6=46549, payv1=3276, payv2=2026, payv3=2000, payv4=2000, payv5=2000, payv6=2502, defaultPaymentNextMonth=0)
PaymentData(id=288, limitBalance=440000, sex=2, education=2, marriage=1, age=46, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=180641, bill2=181557, bill3=149944, bill4=113135, bill5=105280, bill6=97622, payv1=8610, payv2=6907, payv3=3727, payv4=3800, payv5=4001, payv6=2701, defaultPaymentNextMonth=0)
PaymentData(id=289, limitBalance=100000, sex=2, education=2, marriage=2, age=25, pay0=2, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=70896, bill2=71678, bill3=70125, bill4=69856, bill5=69718, bill6=51365, payv1=3472, payv2=2092, payv3=2000, payv4=2127, payv5=1960, payv6=1559, defaultPaymentNextMonth=1)
PaymentData(id=290, limitBalance=240000, sex=2, education=2, marriage=1, age=46, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=8751, bill2=9900, bill3=10605, bill4=10765, bill5=11765, bill6=4311, payv1=1295, payv2=1000, payv3=1000, payv4=1000, payv5=1000, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=296, limitBalance=200000, sex=1, education=1, marriage=2, age=31, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=194353, bill2=197344, bill3=186292, bill4=133345, bill5=133634, bill6=133990, payv1=9000, payv2=7465, payv3=4715, payv4=4804, payv5=5141, payv6=5300, defaultPaymentNextMonth=0)
PaymentData(id=298, limitBalance=210000, sex=2, education=2, marriage=1, age=36, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=143225, bill2=142996, bill3=144415, bill4=148190, bill5=147993, bill6=131629, payv1=6483, payv2=5082, payv3=6000, payv4=5900, payv5=4544, payv6=4700, defaultPaymentNextMonth=0)
PaymentData(id=299, limitBalance=280000, sex=2, education=1, marriage=1, age=36, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=58983, bill2=60788, bill3=63225, bill4=29701, bill5=30172, bill6=30771, payv1=2755, payv2=3463, payv3=1300, payv4=1100, payv5=1100, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=301, limitBalance=100000, sex=1, education=2, marriage=2, age=37, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=99209, bill2=98222, bill3=67185, bill4=66926, bill5=66796, bill6=64513, payv1=3490, payv2=2332, payv3=2314, payv4=2365, payv5=2497, payv6=2305, defaultPaymentNextMonth=0)
PaymentData(id=303, limitBalance=50000, sex=2, education=3, marriage=1, age=40, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=49941, bill2=51213, bill3=12104, bill4=12898, bill5=13687, bill6=14458, payv1=2400, payv2=1206, payv3=1000, payv4=1000, payv5=1000, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=305, limitBalance=200000, sex=2, education=1, marriage=2, age=27, pay0=-1, pay2=-1, pay3=-1, pay4=0, pay5=0, pay6=0, bill1=871, bill2=665, bill3=960, bill4=4242, bill5=4084, bill6=7414, payv1=665, payv2=960, payv3=3908, payv4=1014, payv5=3500, payv6=2880, defaultPaymentNextMonth=0)
PaymentData(id=309, limitBalance=30000, sex=1, education=3, marriage=1, age=55, pay0=2, pay2=2, pay3=2, pay4=3, pay5=3, pay6=4, bill1=9720, bill2=10613, bill3=11339, bill4=12841, bill5=13836, bill6=14514, payv1=1200, payv2=1200, payv3=2000, payv4=1500, payv5=1500, payv6=1500, defaultPaymentNextMonth=1)
PaymentData(id=311, limitBalance=400000, sex=2, education=2, marriage=1, age=38, pay0=-1, pay2=0, pay3=-1, pay4=-1, pay5=0, pay6=-1, bill1=3697, bill2=3600, bill3=1354, bill4=5322, bill5=5103, bill6=2077, payv1=1000, payv2=1354, payv3=5322, payv4=6, payv5=2386, payv6=9085, defaultPaymentNextMonth=0)
PaymentData(id=312, limitBalance=180000, sex=2, education=2, marriage=1, age=34, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=143301, bill2=146333, bill3=147042, bill4=127814, bill5=130331, bill6=132845, payv1=7000, payv2=5000, payv3=5000, payv4=4900, payv5=5000, payv6=5100, defaultPaymentNextMonth=0)
PaymentData(id=315, limitBalance=100000, sex=1, education=1, marriage=2, age=27, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=55734, bill2=52557, bill3=33415, bill4=28776, bill5=17580, bill6=6441, payv1=1631, payv2=1286, payv3=200, payv4=645, payv5=909, payv6=200, defaultPaymentNextMonth=0)
PaymentData(id=316, limitBalance=60000, sex=1, education=2, marriage=2, age=23, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=49507, bill2=33282, bill3=34312, bill4=17277, bill5=17808, bill6=19346, payv1=1970, payv2=2000, payv3=618, payv4=809, payv5=2000, payv6=616, defaultPaymentNextMonth=1)
PaymentData(id=317, limitBalance=110000, sex=2, education=2, marriage=2, age=36, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=47819, bill2=48947, bill3=50330, bill4=50894, bill5=52175, bill6=53652, payv1=2200, payv2=2500, payv3=2000, payv4=2100, payv5=2500, payv6=2200, defaultPaymentNextMonth=0)
