PaymentData(id=1, limitBalance=20000, sex=2, education=2, marriage=1, age=24, pay0=2, pay2=2, pay3=-1, pay4=-1, pay5=-2, pay6=-2, bill1=3913, bill2=3102, bill3=689, bill4=0, bill5=0, bill6=0, payv1=0, payv2=689, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)PaymentData(id=2, limitBalance=120000, sex=2, education=2, marriage=2, age=26, pay0=-1, pay2=2, pay3=0, pay4=0, pay5=0, pay6=2, bill1=2682, bill2=1725, bill3=2682, bill4=3272, bill5=3455, bill6=3261, payv1=0, payv2=1000, payv3=1000, payv4=1000, payv5=0, payv6=2000, defaultPaymentNextMonth=1)
PaymentData(id=8, limitBalance=100000, sex=2, education=2, marriage=2, age=23, pay0=0, pay2=-1, pay3=-1, pay4=0, pay5=0, pay6=-1, bill1=11876, bill2=380, bill3=601, bill4=221, bill5=-159, bill6=567, payv1=380, payv2=601, payv3=0, payv4=581, payv5=1687, payv6=1542, defaultPaymentNextMonth=0)
PaymentData(id=141, limitBalance=240000, sex=1, education=1, marriage=2, age=47, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=142, limitBalance=180000, sex=1, education=2, marriage=2, age=28, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=1832, bill2=0, bill3=832, bill4=332, bill5=416, bill6=416, payv1=0, payv2=416, payv3=332, payv4=500, payv5=3500, payv6=832, defaultPaymentNextMonth=0)
PaymentData(id=146, limitBalance=50000, sex=1, education=1, marriage=2, age=28, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=3, bill1=4999, bill2=5913, bill3=7315, bill4=9195, bill5=10624, bill6=10138, payv1=1000, payv2=1500, payv3=2000, payv4=1583, payv5=1100, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=147, limitBalance=170000, sex=2, education=2, marriage=2, age=27, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=19269, bill2=20313, bill3=20852, bill4=17560, bill5=17918, bill6=9100, payv1=1661, payv2=1200, payv3=351, payv4=358, payv5=182, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=149, limitBalance=80000, sex=2, education=2, marriage=1, age=23, pay0=1, pay2=2, pay3=3, pay4=2, pay5=0, pay6=0, bill1=9168, bill2=10522, bill3=10205, bill4=9898, bill5=10123, bill6=12034, payv1=1650, payv2=0, payv3=0, payv4=379, payv5=2091, payv6=1, defaultPaymentNextMonth=0)
PaymentData(id=150, limitBalance=260000, sex=2, education=1, marriage=1, age=60, pay0=1, pay2=-2, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=-1100, bill2=-1100, bill3=21400, bill4=0, bill5=969, bill6=869, payv1=0, payv2=22500, payv3=0, payv4=969, payv5=1000, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=151, limitBalance=140000, sex=1, education=2, marriage=1, age=32, pay0=0, pay2=0, pay3=0, pay4=0, pay5=2, pay6=0, bill1=86627, bill2=78142, bill3=68336, bill4=64648, bill5=58319, bill6=55251, payv1=3455, payv2=3110, payv3=5000, payv4=0, payv5=2100, payv6=2602, defaultPaymentNextMonth=0)
PaymentData(id=153, limitBalance=350000, sex=1, education=1, marriage=2, age=41, pay0=1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-2, bill1=208, bill2=2906, bill3=1000, bill4=630, bill5=0, bill6=0, payv1=2906, payv2=1000, payv3=630, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=160, limitBalance=50000, sex=1, education=3, marriage=1, age=57, pay0=3, pay2=2, pay3=0, pay4=0, pay5=0, pay6=0, bill1=12854, bill2=12362, bill3=13447, bill4=13427, bill5=13711, bill6=14083, payv1=0, payv2=1600, payv3=500, payv4=500, payv5=600, payv6=600, defaultPaymentNextMonth=0)
PaymentData(id=161, limitBalance=30000, sex=1, education=1, marriage=2, age=41, pay0=2, pay2=2, pay3=2, pay4=2, pay5=2, pay6=0, bill1=24357, bill2=27453, bill3=26718, bill4=28168, bill5=27579, bill6=28321, payv1=3500, payv2=0, payv3=2200, payv4=0, payv5=1200, payv6=1250, defaultPaymentNextMonth=0)
PaymentData(id=162, limitBalance=50000, sex=1, education=2, marriage=2, age=27, pay0=2, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=2, bill1=390, bill2=390, bill3=780, bill4=216, bill5=1080, bill6=540, payv1=390, payv2=780, payv3=216, payv4=864, payv5=0, payv6=390, defaultPaymentNextMonth=0)
PaymentData(id=163, limitBalance=290000, sex=1, education=3, marriage=1, age=47, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=0, pay6=-1, bill1=1234, bill2=396, bill3=396, bill4=792, bill5=396, bill6=423, payv1=396, payv2=396, payv3=792, payv4=0, payv5=423, payv6=369, defaultPaymentNextMonth=0)
PaymentData(id=164, limitBalance=250000, sex=2, education=1, marriage=1, age=34, pay0=0, pay2=0, pay3=2, pay4=0, pay5=0, pay6=0, bill1=141223, bill2=156858, bill3=151841, bill4=152803, bill5=155997, bill6=160220, payv1=17994, payv2=0, payv3=5469, payv4=5656, payv5=6811, payv6=3920, defaultPaymentNextMonth=0)
PaymentData(id=168, limitBalance=100000, sex=1, education=2, marriage=1, age=27, pay0=-1, pay2=2, pay3=2, pay4=0, pay5=0, pay6=0, bill1=102349, bill2=96847, bill3=58824, bill4=29336, bill5=22979, bill6=-246, payv1=3166, payv2=0, payv3=1330, payv4=1398, payv5=12, payv6=50000, defaultPaymentNextMonth=0)
PaymentData(id=169, limitBalance=90000, sex=2, education=2, marriage=1, age=35, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=2, bill1=72112, bill2=73854, bill3=75526, bill4=77317, bill5=85852, bill6=88290, payv1=3500, payv2=3500, payv3=3652, payv4=10000, payv5=4000, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=172, limitBalance=300000, sex=2, education=1, marriage=2, age=30, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=688, bill2=3280, bill3=0, bill4=4340, bill5=2672, bill6=800, payv1=3288, payv2=0, payv3=4340, payv4=2672, payv5=800, payv6=746, defaultPaymentNextMonth=0)
PaymentData(id=173, limitBalance=50000, sex=2, education=2, marriage=2, age=22, pay0=-1, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=8567, bill2=15273, bill3=11650, bill4=7457, bill5=3115, bill6=7725, payv1=15000, payv2=1000, payv3=149, payv4=0, payv5=5000, payv6=10000, defaultPaymentNextMonth=0)
PaymentData(id=174, limitBalance=50000, sex=2, education=1, marriage=2, age=24, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=-709, bill2=-709, bill3=-709, bill4=-2898, bill5=-3272, bill6=-3272, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=175, limitBalance=360000, sex=1, education=1, marriage=2, age=29, pay0=1, pay2=-2, pay3=-1, pay4=-1, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=77, bill4=0, bill5=0, bill6=0, payv1=0, payv2=77, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=176, limitBalance=130000, sex=1, education=3, marriage=1, age=56, pay0=1, pay2=2, pay3=2, pay4=2, pay5=2, pay6=3, bill1=64617, bill2=65978, bill3=67282, bill4=68557, bill5=72796, bill6=71345, payv1=3000, payv2=3000, payv3=3000, payv4=5500, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=177, limitBalance=80000, sex=1, education=1, marriage=2, age=30, pay0=-2, pay2=-1, pay3=0, pay4=0, pay5=0, pay6=0, bill1=6187, bill2=100, bill3=600, bill4=1438, bill5=1919, bill6=5380, payv1=504, payv2=500, payv3=1000, payv4=500, payv5=3500, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=178, limitBalance=50000, sex=1, education=2, marriage=2, age=30, pay0=1, pay2=2, pay3=0, pay4=0, pay5=0, pay6=2, bill1=48860, bill2=47801, bill3=48363, bill4=30221, bill5=22877, bill6=22361, payv1=0, payv2=1500, payv3=1000, payv4=2000, payv5=0, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=180, limitBalance=80000, sex=2, education=2, marriage=1, age=29, pay0=0, pay2=0, pay3=2, pay4=0, pay5=0, pay6=0, bill1=77883, bill2=81811, bill3=80250, bill4=61467, bill5=10662, bill6=11486, payv1=5800, payv2=1000, payv3=600, payv4=400, payv5=1000, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=181, limitBalance=240000, sex=1, education=1, marriage=2, age=37, pay0=-1, pay2=-1, pay3=2, pay4=0, pay5=0, pay6=-1, bill1=12212, bill2=26578, bill3=25331, bill4=26605, bill5=26279, bill6=1256, payv1=15000, payv2=0, payv3=2000, payv4=0, payv5=1256, payv6=65935, defaultPaymentNextMonth=0)
PaymentData(id=185, limitBalance=20000, sex=1, education=2, marriage=2, age=25, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=-1, bill1=10642, bill2=11677, bill3=13070, bill4=12280, bill5=1615, bill6=1620, payv1=1200, payv2=1593, payv3=601, payv4=135, payv5=1824, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=186, limitBalance=100000, sex=2, education=2, marriage=1, age=38, pay0=1, pay2=2, pay3=0, pay4=0, pay5=2, pay6=0, bill1=14483, bill2=13961, bill3=15323, bill4=16268, bill5=15868, bill6=16448, payv1=0, payv2=1600, payv3=1500, payv4=0, payv5=1000, payv6=1500, defaultPaymentNextMonth=1)
PaymentData(id=188, limitBalance=200000, sex=2, education=3, marriage=2, age=47, pay0=2, pay2=2, pay3=2, pay4=2, pay5=2, pay6=2, bill1=199436, bill2=202947, bill3=193936, bill4=196186, bill5=200162, bill6=189915, payv1=8214, payv2=7000, payv3=6800, payv4=7134, payv5=0, payv6=6836, defaultPaymentNextMonth=1)
PaymentData(id=189, limitBalance=130000, sex=2, education=2, marriage=1, age=34, pay0=1, pay2=-1, pay3=0, pay4=0, pay5=0, pay6=0, bill1=0, bill2=5396, bill3=10270, bill4=13576, bill5=13864, bill6=14636, payv1=5396, payv2=5000, payv3=3500, payv4=501, payv5=1000, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=190, limitBalance=20000, sex=2, education=2, marriage=2, age=31, pay0=1, pay2=5, pay3=4, pay4=4, pay5=3, pay6=2, bill1=21703, bill2=21087, bill3=21461, bill4=20835, bill5=20219, bill6=20487, payv1=0, payv2=1000, payv3=0, payv4=0, payv5=760, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=192, limitBalance=60000, sex=2, education=1, marriage=2, age=27, pay0=2, pay2=0, pay3=0, pay4=0, pay5=2, pay6=0, bill1=19625, bill2=20347, bill3=21669, bill4=23005, bill5=22499, bill6=22873, payv1=1342, payv2=1664, payv3=2000, payv4=0, payv5=900, payv6=846, defaultPaymentNextMonth=1)
PaymentData(id=193, limitBalance=180000, sex=2, education=1, marriage=2, age=29, pay0=-1, pay2=-1, pay3=-1, pay4=-2, pay5=-1, pay6=0, bill1=11386, bill2=199, bill3=0, bill4=0, bill5=17227, bill6=17042, payv1=199, payv2=0, payv3=0, payv4=17227, payv5=341, payv6=5114, defaultPaymentNextMonth=0)
PaymentData(id=194, limitBalance=180000, sex=2, education=1, marriage=2, age=24, pay0=-1, pay2=-1, pay3=2, pay4=0, pay5=0, pay6=-2, bill1=14670, bill2=22087, bill3=21282, bill4=10200, bill5=0, bill6=0, payv1=37867, payv2=0, payv3=200, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=195, limitBalance=50000, sex=1, education=2, marriage=1, age=36, pay0=0, pay2=0, pay3=0, pay4=0, pay5=-1, pay6=-1, bill1=47790, bill2=18114, bill3=18250, bill4=-14, bill5=72, bill6=658, payv1=2000, payv2=1000, payv3=2000, payv4=500, payv5=1000, payv6=20011, defaultPaymentNextMonth=0)
PaymentData(id=196, limitBalance=50000, sex=2, education=1, marriage=2, age=24, pay0=1, pay2=2, pay3=2, pay4=2, pay5=2, pay6=2, bill1=36166, bill2=37188, bill3=37680, bill4=38462, bill5=39228, bill6=40035, payv1=1900, payv2=1400, payv3=1700, payv4=1532, payv5=1600, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=197, limitBalance=150000, sex=2, education=2, marriage=1, age=34, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=116, bill5=0, bill6=1500, payv1=0, payv2=0, payv3=116, payv4=0, payv5=1500, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=200, limitBalance=30000, sex=2, education=3, marriage=2, age=22, pay0=1, pay2=2, pay3=2, pay4=0, pay5=0, pay6=0, bill1=29010, bill2=29256, bill3=28122, bill4=29836, bill5=1630, bill6=0, payv1=1000, payv2=85, payv3=1714, payv4=104, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=201, limitBalance=180000, sex=2, education=1, marriage=1, age=38, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=750, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=202, limitBalance=140000, sex=1, education=1, marriage=2, age=31, pay0=0, pay2=0, pay3=2, pay4=0, pay5=0, pay6=2, bill1=27123, bill2=27299, bill3=17985, bill4=20225, bill5=27407, bill6=10833, payv1=25000, payv2=0, payv3=3000, payv4=7800, payv5=0, payv6=2500, defaultPaymentNextMonth=0)
PaymentData(id=207, limitBalance=100000, sex=1, education=1, marriage=1, age=47, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=390, bill2=1473, bill3=390, bill4=390, bill5=390, bill6=0, payv1=1473, payv2=390, payv3=390, payv4=390, payv5=0, payv6=2380, defaultPaymentNextMonth=0)
PaymentData(id=208, limitBalance=210000, sex=2, education=2, marriage=1, age=41, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=3088, bill2=1586, bill3=343, bill4=3763, bill5=877, bill6=0, payv1=1586, payv2=343, payv3=3763, payv4=877, payv5=0, payv6=419, defaultPaymentNextMonth=1)
PaymentData(id=210, limitBalance=330000, sex=2, education=1, marriage=1, age=50, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-2, pay6=-2, bill1=8872, bill2=4337, bill3=2854, bill4=1690, bill5=0, bill6=1709, payv1=4345, payv2=2854, payv3=1702, payv4=0, payv5=1709, payv6=258, defaultPaymentNextMonth=0)
PaymentData(id=211, limitBalance=220000, sex=1, education=1, marriage=2, age=24, pay0=0, pay2=0, pay3=0, pay4=-1, pay5=-1, pay6=-1, bill1=105607, bill2=108917, bill3=111520, bill4=8303, bill5=0, bill6=85632, payv1=5000, payv2=5050, payv3=8303, payv4=0, payv5=85632, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=212, limitBalance=210000, sex=2, education=1, marriage=1, age=38, pay0=1, pay2=-2, pay3=-1, pay4=0, pay5=-1, pay6=-1, bill1=0, bill2=0, bill3=250, bill4=123, bill5=789, bill6=1222, payv1=0, payv2=250, payv3=0, payv4=789, payv5=1222, payv6=9616, defaultPaymentNextMonth=1)
PaymentData(id=214, limitBalance=30000, sex=1, education=2, marriage=2, age=39, pay0=0, pay2=0, pay3=0, pay4=2, pay5=0, pay6=0, bill1=28347, bill2=28108, bill3=18388, bill4=12992, bill5=7736, bill6=8032, payv1=3036, payv2=2309, payv3=0, payv4=1000, payv5=2000, payv6=148, defaultPaymentNextMonth=0)
PaymentData(id=215, limitBalance=470000, sex=1, education=2, marriage=2, age=27, pay0=2, pay2=2, pay3=2, pay4=2, pay5=0, pay6=0, bill1=296573, bill2=303320, bill3=307843, bill4=479978, bill5=305145, bill6=309959, payv1=13000, payv2=11001, payv3=0, payv4=10484, payv5=10838, payv6=10367, defaultPaymentNextMonth=0)
PaymentData(id=216, limitBalance=30000, sex=1, education=3, marriage=1, age=42, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=2, bill1=390, bill2=390, bill3=390, bill4=240, bill5=1320, bill6=780, payv1=390, payv2=390, payv3=240, payv4=1470, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=217, limitBalance=240000, sex=2, education=2, marriage=1, age=36, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=-946, bill2=-946, bill3=-946, bill4=-946, bill5=-946, bill6=-946, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=220, limitBalance=310000, sex=2, education=1, marriage=2, age=38, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-2, pay6=-2, bill1=1424, bill2=4542, bill3=126, bill4=0, bill5=0, bill6=0, payv1=4542, payv2=126, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=221, limitBalance=360000, sex=2, education=1, marriage=1, age=40, pay0=2, pay2=2, pay3=2, pay4=0, pay5=0, pay6=0, bill1=105167, bill2=115468, bill3=112157, bill4=114690, bill5=117845, bill6=120238, payv1=12000, payv2=0, payv3=5900, payv4=5000, payv5=4500, payv6=4700, defaultPaymentNextMonth=1)
PaymentData(id=225, limitBalance=50000, sex=2, education=3, marriage=2, age=37, pay0=1, pay2=3, pay3=2, pay4=0, pay5=0, pay6=0, bill1=52626, bill2=51537, bill3=49205, bill4=30394, bill5=30249, bill6=29957, payv1=0, payv2=24, payv3=1500, payv4=1000, payv5=1201, payv6=30592, defaultPaymentNextMonth=1)
PaymentData(id=227, limitBalance=350000, sex=1, education=3, marriage=1, age=44, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-2, bill1=3265, bill2=2686, bill3=1864, bill4=569, bill5=0, bill6=0, payv1=2686, payv2=1864, payv3=569, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=230, limitBalance=20000, sex=2, education=3, marriage=2, age=24, pay0=1, pay2=2, pay3=0, pay4=0, pay5=0, pay6=0, bill1=19154, bill2=18165, bill3=17233, bill4=7630, bill5=1730, bill6=0, payv1=0, payv2=1333, payv3=500, payv4=100, payv5=0, payv6=3200, defaultPaymentNextMonth=0)
PaymentData(id=232, limitBalance=20000, sex=1, education=2, marriage=2, age=23, pay0=1, pay2=2, pay3=0, pay4=0, pay5=2, pay6=0, bill1=20235, bill2=17132, bill3=16856, bill4=16875, bill5=13454, bill6=10104, payv1=0, payv2=1200, payv3=1000, payv4=0, payv5=1000, payv6=10000, defaultPaymentNextMonth=1)
PaymentData(id=233, limitBalance=50000, sex=1, education=2, marriage=1, age=26, pay0=0, pay2=0, pay3=-2, pay4=-1, pay5=-1, pay6=0, bill1=102800, bill2=0, bill3=0, bill4=2624, bill5=45567, bill6=46557, payv1=0, payv2=0, payv3=2624, payv4=45567, payv5=1747, payv6=2000, defaultPaymentNextMonth=0)
PaymentData(id=234, limitBalance=190000, sex=1, education=2, marriage=2, age=34, pay0=2, pay2=0, pay3=0, pay4=0, pay5=2, pay6=2, bill1=129801, bill2=131383, bill3=134379, bill4=142323, bill5=140120, bill6=150052, payv1=5000, payv2=5000, payv3=10000, payv4=0, payv5=12118, payv6=2769, defaultPaymentNextMonth=1)
PaymentData(id=238, limitBalance=210000, sex=2, education=1, marriage=2, age=31, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-1, pay6=-1, bill1=1440, bill2=0, bill3=7422, bill4=893, bill5=6082, bill6=2293, payv1=0, payv2=7422, payv3=893, payv4=6082, payv5=2293, payv6=3299, defaultPaymentNextMonth=0)
PaymentData(id=241, limitBalance=60000, sex=2, education=1, marriage=2, age=28, pay0=1, pay2=2, pay3=2, pay4=-2, pay5=-2, pay6=-1, bill1=21501, bill2=20650, bill3=0, bill4=0, bill5=0, bill6=2285, payv1=0, payv2=0, payv3=0, payv4=0, payv5=2285, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=244, limitBalance=180000, sex=2, education=1, marriage=2, age=32, pay0=-1, pay2=-1, pay3=2, pay4=2, pay5=-1, pay6=-1, bill1=3139, bill2=5853, bill3=2821, bill4=0, bill5=2821, bill6=0, payv1=2821, payv2=0, payv3=0, payv4=2821, payv5=0, payv6=176, defaultPaymentNextMonth=0)
PaymentData(id=245, limitBalance=30000, sex=2, education=1, marriage=2, age=40, pay0=-1, pay2=-1, pay3=2, pay4=2, pay5=2, pay6=2, bill1=142, bill2=215, bill3=139, bill4=19, bill5=19, bill6=79, payv1=355, payv2=120, payv3=0, payv4=0, payv5=60, payv6=60, defaultPaymentNextMonth=0)
PaymentData(id=246, limitBalance=20000, sex=2, education=2, marriage=2, age=40, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=-2, bill1=19816, bill2=20396, bill3=20102, bill4=19575, bill5=0, bill6=0, payv1=1601, payv2=2203, payv3=2114, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=248, limitBalance=100000, sex=2, education=2, marriage=2, age=27, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=37767, bill2=34457, bill3=30036, bill4=30337, bill5=30997, bill6=32904, payv1=1788, payv2=1799, payv3=1100, payv4=1150, payv5=2423, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=252, limitBalance=30000, sex=1, education=2, marriage=2, age=28, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=29242, bill2=29507, bill3=29155, bill4=25255, bill5=22001, bill6=0, payv1=5006, payv2=1244, payv3=851, payv4=955, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=258, limitBalance=160000, sex=2, education=2, marriage=1, age=33, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=0, pay6=-1, bill1=8015, bill2=2453, bill3=9624, bill4=52572, bill5=7333, bill6=2210, payv1=2453, payv2=9880, payv3=52572, payv4=1546, payv5=2210, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=259, limitBalance=100000, sex=2, education=3, marriage=1, age=43, pay0=0, pay2=0, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=62170, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=263, limitBalance=160000, sex=2, education=1, marriage=1, age=38, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=2, pay6=-1, bill1=4473, bill2=4664, bill3=5969, bill4=18941, bill5=16578, bill6=12652, payv1=4664, payv2=5969, payv3=18941, payv4=0, payv5=12652, payv6=1916, defaultPaymentNextMonth=0)
PaymentData(id=264, limitBalance=230000, sex=2, education=1, marriage=2, age=37, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=2283, bill2=50815, bill3=0, bill4=0, bill5=299, bill6=338, payv1=51315, payv2=0, payv3=0, payv4=299, payv5=338, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=266, limitBalance=150000, sex=2, education=2, marriage=1, age=25, pay0=-1, pay2=-1, pay3=-2, pay4=-1, pay5=-1, pay6=-1, bill1=6156, bill2=0, bill3=0, bill4=316, bill5=316, bill6=316, payv1=0, payv2=0, payv3=316, payv4=316, payv5=316, payv6=316, defaultPaymentNextMonth=0)
PaymentData(id=267, limitBalance=10000, sex=1, education=3, marriage=2, age=23, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=2, bill1=6974, bill2=7838, bill3=9002, bill4=9182, bill5=9729, bill6=9411, payv1=1134, payv2=1298, payv3=478, payv4=847, payv5=0, payv6=175, defaultPaymentNextMonth=0)
PaymentData(id=268, limitBalance=130000, sex=2, education=3, marriage=2, age=49, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=89003, bill2=91362, bill3=72197, bill4=49654, bill5=28065, bill6=27500, payv1=4100, payv2=3095, payv3=1630, payv4=561, payv5=600, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=270, limitBalance=50000, sex=1, education=2, marriage=2, age=27, pay0=3, pay2=2, pay3=2, pay4=0, pay5=0, pay6=-1, bill1=13694, bill2=14880, bill3=14242, bill4=13968, bill5=14319, bill6=2614, payv1=1700, payv2=0, payv3=426, payv4=501, payv5=2614, payv6=1390, defaultPaymentNextMonth=1)
PaymentData(id=272, limitBalance=120000, sex=1, education=1, marriage=1, age=34, pay0=-1, pay2=2, pay3=-1, pay4=0, pay5=0, pay6=0, bill1=1082, bill2=632, bill3=1350, bill4=900, bill5=450, bill6=0, payv1=0, payv2=1350, payv3=0, payv4=0, payv5=0, payv6=450, defaultPaymentNextMonth=0)
PaymentData(id=273, limitBalance=260000, sex=2, education=1, marriage=2, age=58, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=275, limitBalance=360000, sex=2, education=2, marriage=2, age=28, pay0=-2, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=277, limitBalance=460000, sex=1, education=1, marriage=1, age=40, pay0=2, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=171, bill2=2715, bill3=-13, bill4=2641, bill5=-10, bill6=22535, payv1=2728, payv2=0, payv3=2654, payv4=0, payv5=22545, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=281, limitBalance=30000, sex=2, education=1, marriage=2, age=27, pay0=0, pay2=0, pay3=-1, pay4=0, pay5=0, pay6=-2, bill1=1512, bill2=2458, bill3=664, bill4=1814, bill5=0, bill6=0, payv1=1000, payv2=664, payv3=1500, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=0)
PaymentData(id=291, limitBalance=280000, sex=1, education=1, marriage=2, age=33, pay0=-1, pay2=-1, pay3=-1, pay4=-1, pay5=-1, pay6=-1, bill1=898, bill2=898, bill3=325, bill4=898, bill5=325, bill6=-339603, payv1=898, payv2=325, payv3=898, payv4=325, payv5=0, payv6=345293, defaultPaymentNextMonth=1)
PaymentData(id=292, limitBalance=50000, sex=2, education=2, marriage=2, age=22, pay0=1, pay2=-2, pay3=-2, pay4=-2, pay5=-2, pay6=-2, bill1=0, bill2=0, bill3=0, bill4=0, bill5=0, bill6=0, payv1=0, payv2=0, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)
PaymentData(id=293, limitBalance=30000, sex=1, education=2, marriage=1, age=43, pay0=3, pay2=2, pay3=2, pay4=2, pay5=2, pay6=2, bill1=1700, bill2=2610, bill3=1914, bill4=2182, bill5=2000, bill6=2566, payv1=1100, payv2=0, payv3=300, payv4=0, payv5=600, payv6=0, defaultPaymentNextMonth=0)
